objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class,
1.24E+18,149.1945912,0.816589384,19.26503,17.74197,17.02809,16.65569,16.3585,756,301,5,223,3.02E+17,0.06260738,268,51633,413,,
1.24E+18,149.2247377,0.769960083,19.5382,18.46566,17.67411,17.24464,17.0125,756,301,5,223,3.02E+17,0.2061687,268,51633,381,,
1.24E+18,149.2900146,0.668758403,19.38072,17.80252,17.039,16.58527,16.26962,756,301,5,223,3.02E+17,0.06538612,268,51633,429,,
1.24E+18,149.3198704,0.71142441,16.76412,15.72008,15.37272,15.24163,15.19782,756,301,5,224,3.21E+18,3.32E-05,2852,54468,370,,
1.24E+18,149.3385674,0.706424029,18.15686,17.00044,16.46637,15.97107,15.83574,756,301,5,224,3.02E+17,0.08737121,268,51633,433,,
1.24E+18,149.3487059,0.686087967,16.48601,15.38875,15.2644,15.25336,15.28746,756,301,5,224,3.21E+18,8.20E-05,2852,54468,372,,
1.24E+18,149.3544841,0.697710344,17.43301,17.60954,18.05955,18.36194,18.59813,756,301,5,224,4.31E+18,0.000175948,3828,55539,854,,
1.24E+18,149.354678,0.730926992,17.36781,16.2736,15.30799,14.9133,14.79391,756,301,5,224,3.02E+17,0.08695569,268,51633,461,,
1.24E+18,189.9439372,0.032191027,17.67683,16.28368,15.74505,15.53762,15.45809,752,301,4,310,3.26E+18,-8.51E-06,2895,54567,597,,
1.24E+18,189.9633078,0.026416946,18.79221,17.14565,16.3918,16.12313,15.95462,752,301,4,310,3.29E+18,0.000181834,2920,54562,599,,
1.24E+18,190.0194257,0.114720598,18.71593,17.80663,17.51447,17.38921,17.32898,752,301,4,310,3.26E+18,-0.000880084,2895,54567,595,,
1.24E+18,190.0243184,0.027476773,18.18102,16.10131,15.23747,14.90805,14.71646,752,301,4,310,3.26E+18,0.000146992,2895,54567,598,,
1.24E+18,190.0339699,0.170947471,17.92852,16.14211,15.48818,15.27864,15.18214,752,301,4,310,3.26E+18,2.17E-05,2895,54567,639,,
1.24E+18,190.0441738,0.094364824,17.22087,15.83089,15.29508,15.0836,14.9742,752,301,4,310,3.26E+18,-0.000105379,2895,54567,640,,
1.24E+18,189.9118944,0.019056034,19.28154,18.09544,17.50564,17.13882,16.92494,752,301,4,310,3.27E+17,0.09117445,290,51941,585,,
1.24E+18,189.9687445,0.125485317,17.64329,15.9363,15.16452,14.76776,14.48105,752,301,4,310,3.27E+17,0.02283781,290,51941,593,,
1.24E+18,189.9737839,0.151330078,19.5635,18.2079,17.68238,17.47406,17.41044,752,301,4,310,3.26E+18,2.84E-05,2895,54567,592,,
1.24E+18,190.0610727,0.095426615,19.47143,18.35173,18.127,18.04925,17.97866,752,301,4,311,3.29E+18,-2.42E-05,2920,54562,639,,
1.24E+18,190.2581054,0.163134842,17.51373,16.20816,15.69662,15.50064,15.48353,752,301,4,312,3.26E+18,4.71E-05,2895,54567,631,,
1.24E+18,190.2612862,0.199567608,19.44821,19.17486,19.04871,18.99611,19.04354,752,301,4,312,3.27E+17,0.6886616,290,51941,639,,
1.24E+18,190.2109896,0.162308193,19.10949,17.88919,17.34626,17.02346,16.80195,752,301,4,312,3.27E+17,0.09079736,290,51941,637,,
1.24E+18,190.5896192,0.177103688,19.0046,17.1114,16.195,15.7732,15.45656,752,301,4,314,3.28E+17,0.07969137,291,51928,395,,
1.24E+18,190.615621,0.048211745,17.6293,16.85471,16.56708,16.44261,16.3216,752,301,4,314,3.28E+17,0.005102077,291,51928,233,,
1.24E+18,190.6565508,0.075681977,19.20152,17.33859,16.48903,16.08567,15.78672,752,301,4,315,3.28E+17,0.04851788,291,51928,238,,
1.24E+18,190.6668093,0.157210424,19.59908,17.62207,16.57038,16.09308,15.7233,752,301,4,315,3.28E+17,0.1175129,291,51928,396,,
1.24E+18,191.7445448,0.116351939,18.23957,16.68146,15.84209,15.436,15.09932,752,301,4,322,3.28E+17,0.08896293,291,51928,593,,
1.24E+18,191.7631602,0.152220691,19.32181,17.94338,17.14727,16.74583,16.45082,752,301,4,322,3.29E+17,0.08890882,292,51609,426,,
1.24E+18,191.8142984,0.121348862,18.41885,16.96743,16.17382,15.77205,15.51812,752,301,4,322,3.29E+17,0.09359889,292,51609,424,,
1.24E+18,191.9462161,0.0580178,18.84186,17.06882,16.2189,15.79637,15.48736,752,301,4,323,3.29E+17,0.08729241,292,51609,478,,
1.24E+18,191.8977894,0.1288745,19.51519,18.30251,17.74708,17.4102,17.20714,752,301,4,323,3.29E+17,0.08673923,292,51609,439,,
1.24E+18,191.9082209,0.057496159,18.84526,17.67673,16.85271,16.39018,16.10548,752,301,4,323,3.28E+17,0.0931983,291,51928,78,,
1.24E+18,191.968446,0.012496101,19.56909,17.6779,16.70402,16.2611,15.9084,752,301,4,323,3.28E+17,0.09391362,291,51928,37,,
1.24E+18,191.9794593,0.059873739,18.65922,17.35072,16.6898,16.33354,16.09719,752,301,4,323,3.29E+17,0.08079409,292,51609,479,,
1.24E+18,192.1385588,0.186905087,17.18048,15.9805,15.56923,15.43204,15.37778,752,301,4,324,3.28E+17,-9.21E-05,291,51928,635,,
1.24E+18,192.0745028,0.065201066,18.79453,16.86355,15.98425,15.57365,15.22537,752,301,4,324,3.28E+17,0.07165621,291,51928,40,,
1.24E+18,192.1122469,0.041674546,18.96904,17.68117,17.08463,16.67639,16.40367,752,301,4,324,3.28E+17,0.07105038,291,51928,38,,
1.24E+18,192.2085061,0.116454016,19.13942,17.25415,16.35476,15.9382,15.59375,752,301,4,325,3.29E+17,0.07161345,292,51609,474,,
1.24E+18,192.3999328,0.070941409,18.6753,17.79995,17.54513,17.45599,17.45645,752,301,4,326,4.33E+18,4.35E-06,3850,55575,494,,
1.24E+18,192.4005375,0.083768815,19.15716,19.04737,19.01089,18.73825,18.82606,752,301,4,326,3.29E+17,1.642622,292,51609,490,,
1.24E+18,192.4380173,0.113327402,19.38708,18.4923,18.18142,18.04972,18.01251,752,301,4,326,4.33E+18,0.000144482,3849,55274,40,,
1.24E+18,192.4649696,0.198233279,18.96585,17.54525,16.76086,16.35486,16.00846,752,301,4,327,3.29E+17,0.04678359,292,51609,499,,
1.24E+18,192.9180392,0.036359274,18.30884,17.87131,17.57342,17.498,17.31915,752,301,4,330,3.29E+17,0.8776056,292,51609,559,,
1.24E+18,193.0088636,0.068485722,19.54446,17.59113,16.7012,16.27882,15.94445,752,301,4,330,3.30E+17,0.08375064,293,51689,347,,
1.24E+18,193.0971534,0.17452443,18.9569,17.91306,17.49825,17.18337,17.06676,752,301,4,331,3.30E+17,0.09671753,293,51689,359,,
1.24E+18,193.1011294,0.122005929,19.03943,17.74454,17.05459,16.68116,16.45554,752,301,4,331,3.30E+17,0.09721424,293,51689,356,,
1.24E+18,193.1252151,0.088092104,19.38765,18.24457,17.81407,17.52613,17.39755,752,301,4,331,3.30E+17,0.08381993,293,51689,355,,
1.24E+18,193.5683692,0.137563115,16.5374,15.31568,15.50973,15.65817,15.73511,752,301,4,334,3.30E+17,0.000605948,293,51689,388,,
1.24E+18,193.522406,0.175310185,18.42233,16.93423,16.19267,15.73082,15.33045,752,301,4,334,3.29E+17,0.0227484,292,51609,594,,
1.24E+18,193.7168311,0.068097903,19.05593,17.4469,16.62104,16.1772,15.8263,752,301,4,335,3.30E+17,0.08266877,293,51689,425,,
1.24E+18,193.7369019,0.05515695,19.21791,18.13693,17.6026,17.24186,17.04144,752,301,4,335,3.29E+17,0.08909807,292,51609,636,,
1.24E+18,193.7498266,0.140078478,19.15139,17.95295,17.41117,17.0716,16.91505,752,301,4,335,3.30E+17,0.1259531,293,51689,434,,
1.24E+18,193.8027248,0.11665836,15.71824,14.10427,13.4771,13.2345,13.24549,752,301,4,336,3.29E+17,0.004402257,292,51609,630,,
1.24E+18,193.9154119,0.174784382,18.77321,17.34856,16.62789,16.23534,15.98336,752,301,4,336,3.30E+17,0.1051565,293,51689,438,,
1.24E+18,193.9997627,0.117380269,18.74307,17.79867,17.49358,17.38617,17.37844,752,301,4,337,3.29E+17,-4.65E-05,292,51609,637,,
1.24E+18,194.0327659,0.035496094,18.81174,18.41747,18.42776,18.37529,18.46878,752,301,4,337,3.30E+17,0.6511152,293,51689,235,,
1.24E+18,193.9504423,0.131972478,19.13401,17.89781,17.31444,16.9615,16.67193,752,301,4,337,3.29E+17,0.04795738,292,51609,624,,
1.24E+18,194.112492,0.048649969,19.56274,19.1496,19.08107,18.85149,18.82877,752,301,4,338,3.30E+17,1.61779,293,51689,232,,
1.24E+18,159.4228141,-0.022359372,19.34998,18.33746,17.79092,17.44933,17.23392,756,301,3,291,3.09E+17,0.1316363,274,51913,280,,
1.24E+18,159.6019787,-0.190076706,18.65759,17.36591,16.66049,16.25913,15.99489,756,301,3,292,3.09E+17,0.1237914,274,51913,273,,
1.24E+18,159.6062762,-0.017859983,18.19884,16.96567,16.48693,16.26755,16.16388,756,301,3,292,3.09E+17,0.01908475,274,51913,277,,
1.24E+18,159.767111,-0.129885959,18.83499,17.67422,17.21462,17.0269,16.96924,756,301,3,293,3.09E+17,0.00023589,274,51913,236,,
1.24E+18,159.6316017,-0.064922561,18.70474,17.57937,17.05436,16.70817,16.51939,756,301,3,293,3.09E+17,0.06400023,274,51913,239,,
1.24E+18,159.7288646,-0.187610485,18.88819,17.73005,17.13529,16.76015,16.55101,756,301,3,293,3.09E+17,0.1103091,274,51913,231,,
1.24E+18,159.7668115,-0.030936155,19.16208,17.73868,16.90584,16.48139,16.1153,756,301,3,293,3.09E+17,0.1327375,274,51913,235,,
1.24E+18,159.7753299,-0.095532792,19.3824,19.36318,19.11163,19.06873,19.0561,756,301,3,294,3.09E+17,1.204183,274,51913,233,,
1.24E+18,159.8352145,-0.200241896,15.28501,13.46948,12.64379,12.23991,11.98074,756,301,3,294,3.09E+17,0.01870119,274,51913,238,,
1.24E+18,159.9014569,-0.147197389,19.46554,17.53807,16.53552,16.08463,15.70325,756,301,3,294,3.09E+17,0.0947874,274,51913,199,,
1.24E+18,160.3892992,-0.04343462,18.76115,18.83121,18.30667,17.88415,17.73796,756,301,3,298,3.10E+17,0.2355931,275,51910,306,,
1.24E+18,160.4285231,-0.189881083,18.78296,17.72537,17.02269,16.65418,16.39706,756,301,3,298,3.09E+17,0.09522899,274,51913,150,,
1.24E+18,160.4692394,-0.183926105,19.17129,19.37596,19.27049,18.94564,18.91857,756,301,3,298,4.32E+18,1.699722,3833,55290,10,,
1.24E+18,160.4856063,-0.207824495,18.92239,17.95804,17.2167,16.82436,16.53931,756,301,3,298,3.09E+17,0.1385455,274,51913,145,,
1.24E+18,160.4960473,-0.077036914,19.48017,17.96935,16.97952,16.5415,16.15438,756,301,3,298,3.09E+17,0.1130077,274,51913,152,,
1.24E+18,160.4964063,-0.190656492,19.38239,19.36816,19.12164,18.94353,18.90339,756,301,3,298,3.10E+17,0.7929131,275,51910,309,,
1.24E+18,160.5177999,-0.191950403,19.40082,18.35512,17.60978,17.24324,16.97175,756,301,3,298,3.09E+17,0.1141827,274,51913,153,,
1.24E+18,160.6096827,-0.178605604,17.39452,15.87197,15.32184,15.12918,15.06213,756,301,3,299,2.69E+18,2.53E-05,2389,54213,307,,
1.24E+18,160.613763,-0.169214447,18.62606,17.14186,16.55617,16.31177,16.18899,756,301,3,299,2.88E+18,0,2559,54208,23,,
1.24E+18,160.6192059,-0.117873145,17.91615,16.14398,15.44278,15.17762,15.06172,756,301,3,299,2.69E+18,0,2389,54213,44,,
1.24E+18,160.6331455,-0.010844612,19.01287,17.56112,17.00329,16.78721,16.71456,756,301,3,299,2.69E+18,0,2389,54213,23,,
1.24E+18,160.6568285,-0.141060169,17.94616,16.43431,15.85778,15.6287,15.55221,756,301,3,299,2.69E+18,0.000158477,2389,54213,319,,
1.24E+18,160.6008207,-0.138124774,19.13459,17.25331,16.10299,15.61943,15.2352,756,301,3,299,3.09E+17,0.1383923,274,51913,110,,
1.24E+18,160.6410139,-0.037103909,19.15195,17.94258,17.30023,16.91934,16.62581,756,301,3,299,3.09E+17,0.09483168,274,51913,113,,
1.24E+18,160.6818796,-0.067313047,19.19234,17.68114,17.11344,16.88688,16.77531,756,301,3,300,2.88E+18,-0.0002017,2559,54208,305,,
1.24E+18,160.7019405,-0.036619443,16.46402,15.19637,14.67906,14.43677,14.33492,756,301,3,300,2.88E+18,0.000225081,2559,54208,306,,
1.24E+18,160.759218,-0.010928662,18.67858,17.15744,16.58635,16.34711,16.25685,756,301,3,300,2.69E+18,0.000391336,2389,54213,303,,
1.24E+18,160.7309944,-0.140296202,17.93038,16.92947,16.4762,16.27013,16.09891,756,301,3,300,3.09E+17,0.007884246,274,51913,118,,
1.24E+18,160.7737893,-0.05491542,19.20467,17.70579,16.92341,16.50928,16.16742,756,301,3,300,3.09E+17,0.09530569,274,51913,115,,
1.24E+18,160.7816423,-0.094434723,18.65266,17.53367,17.21231,16.93949,16.86692,756,301,3,300,3.09E+17,0.0615075,274,51913,116,,
1.24E+18,160.828752,-0.070559144,16.65255,15.25659,14.74202,14.51043,14.4436,756,301,3,301,2.88E+18,0.000151696,2559,54208,302,,
1.24E+18,160.8703118,-0.107491715,18.13072,17.12615,16.77296,16.61514,16.58501,756,301,3,301,4.32E+18,0.000691703,3834,56014,362,,
1.24E+18,160.9047333,-0.107095744,19.06678,17.72688,17.19687,17.00829,16.93172,756,301,3,301,2.88E+18,8.07E-05,2559,54208,317,,
1.24E+18,160.9270973,-0.032278905,18.79042,17.88058,17.62543,17.5206,17.52951,756,301,3,301,2.88E+18,-0.000477518,2559,54208,275,,
1.24E+18,160.9571864,-0.164095365,19.19784,18.10792,17.75565,17.53977,17.55157,756,301,3,301,2.69E+18,0.000128905,2389,54213,266,,
1.24E+18,160.9989384,-0.137050238,18.98122,17.79334,17.74025,17.74687,17.80063,756,301,3,302,2.88E+18,0.000989637,2559,54208,278,,
1.24E+18,161.0555154,-0.056878668,18.65966,18.64919,18.44382,18.29225,17.75518,756,301,3,302,3.09E+17,0.2794001,274,51913,31,,
1.24E+18,161.1129889,-0.158174227,18.57705,16.91248,16.25593,15.95403,15.82816,756,301,3,302,2.88E+18,0.000399845,2559,54208,280,,
1.24E+18,161.0563213,-0.014651882,19.27372,17.98936,17.38368,17.00066,16.73359,756,301,3,302,3.09E+17,0.08320576,274,51913,37,,
1.24E+18,161.1935064,-0.044969625,18.58002,17.43739,17.07333,16.91059,16.82726,756,301,3,303,2.69E+18,0.000412992,2389,54213,275,,
1.24E+18,161.2510684,-0.100488957,17.21988,16.20425,15.81616,15.65534,15.59316,756,301,3,303,2.88E+18,0.000457316,2559,54208,231,,
1.24E+18,161.1814117,-0.194475609,18.54038,17.4677,17.00204,16.79745,16.66654,756,301,3,303,3.09E+17,0.01497729,274,51913,21,,
1.24E+18,161.1227944,-0.025158098,19.26911,18.17957,17.7335,17.40679,17.19194,756,301,3,303,3.09E+17,0.09374776,274,51913,39,,
1.24E+18,161.2765323,-0.163711854,17.1251,16.15409,15.83,15.69785,15.6484,756,301,3,304,4.32E+18,0.000882761,3834,55569,190,,
1.24E+18,161.3443133,-0.119528394,18.86095,17.92421,17.60709,17.49901,17.49169,756,301,3,304,2.69E+18,0.001197876,2389,54213,236,,
1.24E+18,161.3447968,-0.075111911,18.00958,16.51789,15.96056,15.77066,15.67472,756,301,3,304,2.69E+18,0.00011084,2389,54213,239,,
1.24E+18,161.3503078,-0.071774484,17.99961,16.75183,16.29919,16.145,16.07619,756,301,3,304,2.88E+18,0.000190633,2559,54208,233,,
1.24E+18,161.4006496,-0.11135892,18.70817,16.86406,16.06191,15.79165,15.64074,756,301,3,304,2.69E+18,1.57E-05,2389,54213,235,,
1.24E+18,161.4202453,-0.118186508,17.55939,15.94559,15.35866,15.11023,14.9878,756,301,3,305,2.88E+18,6.89E-05,2559,54208,235,,
1.24E+18,168.1194213,-0.918386112,18.71993,17.80017,17.47081,17.36217,17.35032,756,301,1,349,4.27E+18,0.000760349,3788,55246,716,,
1.24E+18,168.1017534,-0.873230337,18.76403,17.20286,16.42393,15.99751,15.67957,756,301,1,349,3.13E+17,0.06768384,278,51900,14,,
1.24E+18,168.2343056,-0.909841513,17.42361,16.74066,16.7125,16.55505,16.465,756,301,1,350,3.14E+17,0.03961598,279,51984,293,,
1.24E+18,168.2960197,-0.991964046,19.18801,17.95478,17.27604,16.86184,16.63637,756,301,1,350,3.14E+17,0.07720377,279,51984,287,,
1.24E+18,168.3074654,-1.008769643,19.2317,18.02791,17.35492,16.90707,16.64611,756,301,1,351,3.14E+17,0.1225397,279,51984,284,,
1.24E+18,168.3264227,-1.044009492,18.68969,17.3584,16.84253,16.51963,16.44529,756,301,1,351,3.14E+17,0.06833749,279,51984,288,,
1.24E+18,168.3664906,-0.902642536,18.84924,17.28942,16.72423,16.45276,16.24454,756,301,1,351,3.14E+17,0.04097719,279,51984,259,,
1.24E+18,168.4911398,-0.912766677,18.63018,18.47681,18.12842,17.9927,17.93019,756,301,1,352,3.14E+17,1.149401,279,51984,260,,
1.24E+18,168.614369,-0.850021702,18.98843,18.11845,17.8544,17.59456,17.4234,756,301,1,353,3.14E+17,0.06899185,279,51984,209,,
1.24E+18,168.6329805,-0.847124542,18.2854,16.75177,15.99699,15.58379,15.25092,756,301,1,353,3.14E+17,0.06885027,279,51984,217,,
1.24E+18,168.6472623,-0.867584973,18.62882,17.63196,17.30486,16.99532,16.89513,756,301,1,353,3.14E+17,0.06922865,279,51984,201,,
1.24E+18,168.9250265,-0.988392699,18.37166,17.14814,16.67478,16.48941,16.43557,756,301,1,355,3.14E+17,0.000206315,279,51984,211,,
1.24E+18,169.1037278,-1.038752643,19.29859,18.96264,19.10181,18.89209,18.59282,756,301,1,356,3.14E+17,0.4455388,279,51984,126,,
1.24E+18,169.1417927,-1.028029091,18.31851,16.30556,15.33855,14.87719,14.51697,756,301,1,356,3.14E+17,0.07437177,279,51984,130,,
1.24E+18,169.15749,-0.87301136,18.16316,16.88088,16.2274,15.87955,15.63534,756,301,1,356,3.14E+17,0.07517696,279,51984,87,,
1.24E+18,169.0728691,-0.905184548,19.34911,18.23343,17.6957,17.34042,17.17454,756,301,1,356,3.14E+17,0.07510134,279,51984,81,,
1.24E+18,169.1098898,-0.95585126,19.28165,17.11189,16.03327,15.53915,15.14538,756,301,1,356,3.14E+17,0.07395959,279,51984,131,,
1.24E+18,169.1234356,-0.91113712,18.68687,16.64324,15.72091,15.30344,14.97742,756,301,1,356,3.14E+17,0.0762095,279,51984,82,,
1.24E+18,169.1582556,-1.027571696,17.94142,15.96831,15.03665,14.56796,14.21394,756,301,1,356,3.14E+17,0.02708067,279,51984,138,,
1.24E+18,169.1238379,-0.867206296,19.36851,18.06758,17.49732,17.15374,16.93287,756,301,1,356,3.14E+17,0.07536609,279,51984,92,,
1.24E+18,169.218268,-0.945469417,19.32548,18.08243,17.47206,17.07072,16.82507,756,301,1,357,3.14E+17,0.07588968,279,51984,88,,
1.24E+18,169.4145145,-1.034401492,18.30759,17.08434,16.37737,15.959,15.70102,756,301,1,358,3.14E+17,0.07475523,279,51984,54,,
1.24E+18,169.4880825,-0.901007731,18.92016,17.68052,17.13866,16.84003,16.58111,756,301,1,358,3.15E+17,0.04301266,280,51612,289,,
1.24E+18,169.7580023,-0.979083843,18.13096,17.09031,16.59908,16.30408,16.09261,756,301,1,360,3.14E+17,0.04731026,279,51984,4,,
1.24E+18,169.7400252,-0.923786368,19.36333,18.21006,17.78238,17.50996,17.33995,756,301,1,360,3.15E+17,0.05837996,280,51612,282,,
1.24E+18,169.8409174,-0.950059283,18.4288,16.56586,15.67248,15.22954,14.91135,756,301,1,361,3.14E+17,0.07708023,279,51984,9,,
1.24E+18,169.8543808,-0.908331154,19.42491,18.43935,18.13196,17.87107,17.72758,756,301,1,361,3.14E+17,0.05017945,279,51984,1,,
1.24E+18,169.9248724,-0.924041921,18.6954,17.36886,16.6312,16.21119,15.95167,756,301,1,361,3.15E+17,0.1069571,280,51612,243,,
1.24E+18,169.9354079,-1.036177615,18.80086,17.64956,17.09324,16.69589,16.51476,756,301,1,361,3.15E+17,0.0737325,280,51612,260,,
1.24E+18,169.9811963,-0.879644851,15.96909,14.38565,13.59178,13.21712,12.90973,756,301,1,362,3.15E+17,0.02454603,280,51612,244,,
1.24E+18,170.006131,-0.967617686,18.28844,16.58588,15.70074,15.23092,14.82473,756,301,1,362,3.15E+17,0.02477735,280,51612,250,,
1.24E+18,170.0770978,-1.029504832,18.97759,17.54116,16.80317,16.41916,16.13312,756,301,1,362,3.15E+17,0.0893518,280,51612,254,,
1.24E+18,170.1465651,-0.882182482,18.38904,17.13838,16.53887,16.12542,15.91946,756,301,1,363,3.15E+17,0.07410009,280,51612,218,,
1.24E+18,170.3354322,-0.879636074,19.20776,18.31507,18.06062,17.95159,17.93716,756,301,1,364,4.25E+18,0.001226028,3774,55244,710,,
1.24E+18,170.3023074,-0.905678812,18.56586,17.02243,16.19046,15.7528,15.44079,756,301,1,364,3.15E+17,0.07445212,280,51612,211,,
1.24E+18,170.3418376,-0.910095275,18.52837,16.86829,16.10001,15.70684,15.39236,756,301,1,364,3.15E+17,0.04013307,280,51612,204,,
1.24E+18,170.3156959,-0.892965436,18.89444,17.71186,17.20893,16.9027,16.717,756,301,1,364,3.15E+17,0.04032306,280,51612,214,,
1.24E+18,170.4750221,-0.938130146,18.36688,16.67468,15.83401,15.38898,15.07309,756,301,1,365,3.15E+17,0.07401707,280,51612,129,,
1.24E+18,170.5163441,-1.011476949,19.12086,18.02803,17.54961,17.21422,17.12807,756,301,1,365,3.15E+17,0.07344522,280,51612,121,,
1.24E+18,170.4081037,-0.864570301,19.53619,18.26872,17.67361,17.34783,17.19822,756,301,1,365,3.15E+17,0.1046837,280,51612,138,,
1.24E+18,170.575252,-0.951015797,18.36361,17.06105,16.55137,16.37948,16.29799,756,301,1,366,3.15E+17,4.31E-07,280,51612,86,,
1.24E+18,170.6338247,-0.84115882,17.20559,15.44111,14.5656,14.11913,13.74202,756,301,1,366,3.15E+17,0.02444746,280,51612,88,,
1.24E+18,170.6854166,-0.860602465,19.59237,18.63901,18.33117,18.20185,18.17282,756,301,1,366,4.25E+18,0.000790902,3774,55244,760,,
1.24E+18,170.8296691,-0.922615528,15.69127,14.54646,13.93482,13.61743,13.33033,756,301,1,367,3.16E+17,0.008728048,281,51614,296,,
1.24E+18,170.7215664,-0.931179256,17.8385,16.62234,15.97066,15.63566,15.32136,756,301,1,367,3.15E+17,0.02435665,280,51612,100,,
1.24E+18,170.7343545,-0.85327162,18.74713,17.5313,17.06492,16.75348,16.52612,756,301,1,367,3.15E+17,0.0400748,280,51612,89,,
1.24E+18,170.9024225,-0.928048375,19.10524,18.13657,17.70192,17.51335,17.41208,756,301,1,368,3.64E+18,0.000946456,3233,54891,279,,
1.24E+18,170.8651981,-0.998434352,19.37128,17.95214,17.24973,16.85315,16.56933,756,301,1,368,3.15E+17,0.07410645,280,51612,44,,
1.24E+18,170.9449496,-1.041595312,18.71382,17.77609,17.37881,17.18432,17.03267,756,301,1,368,3.16E+17,0.0188818,281,51614,300,,
1.24E+18,217.6546092,-0.796908204,18.1821,17.17217,17.00973,16.96856,16.9723,752,301,2,495,3.45E+17,-0.000282208,306,51637,255,,
1.24E+18,217.6867486,-0.798623421,18.33468,17.23825,16.69972,16.40262,16.17358,752,301,2,495,3.45E+17,0.03509942,306,51637,215,,
1.24E+18,217.7372266,-0.795779307,19.42584,18.49729,18.17832,18.07522,18.06933,752,301,2,495,4.53E+18,7.07E-05,4025,55350,438,,
1.24E+18,217.7568882,-0.714354866,19.35404,18.95487,18.80834,18.80874,18.05151,752,301,2,496,3.45E+17,0.3336057,306,51637,214,,
1.24E+18,217.8469114,-0.660250341,19.57876,18.45859,17.84497,17.44664,17.22543,752,301,2,496,3.45E+17,0.1328907,306,51637,213,,
1.24E+18,217.9931809,-0.717755553,19.30368,19.15738,18.89601,18.83126,18.96146,752,301,2,497,3.45E+17,1.330128,306,51637,138,,
1.24E+18,218.1851716,-0.788311011,19.11166,18.10788,17.8098,17.51987,17.421,752,301,2,498,3.45E+17,0.05520416,306,51637,121,,
1.24E+18,218.3128439,-0.824613198,18.90945,16.89683,15.90006,15.45898,15.08494,752,301,2,499,3.45E+17,0.0888958,306,51637,95,,
1.24E+18,218.376003,-0.810341463,18.75021,17.39184,16.71036,16.33653,16.06774,752,301,2,500,3.45E+17,0.05578163,306,51637,97,,
1.24E+18,218.3636164,-0.800619651,19.49202,17.27975,16.63279,16.27065,16.05526,752,301,2,500,3.45E+17,0.05554468,306,51637,100,,
1.24E+18,218.3755178,-0.831153729,18.92757,16.93912,16.02978,15.60067,15.25112,752,301,2,500,3.45E+17,0.05591327,306,51637,91,,
1.24E+18,218.427367,-0.800349155,18.43606,17.41866,16.82894,16.43812,16.19393,752,301,2,500,3.45E+17,0.05620326,306,51637,96,,
1.24E+18,218.5196049,-0.674836156,19.0402,18.97301,18.64577,18.50916,18.57669,752,301,2,501,3.46E+17,1.380833,307,51663,308,,
1.24E+18,218.6167328,-0.660256616,18.62308,17.3915,17.57241,17.64577,17.71435,752,301,2,501,3.46E+17,-0.000311667,307,51663,304,,
1.24E+18,218.7509122,-0.768421155,18.42516,18.57071,18.43024,18.40806,18.35974,752,301,2,502,3.45E+17,-0.000119822,306,51637,4,,
1.24E+18,218.6990946,-0.628445067,19.33512,17.29455,16.26015,15.80484,15.46868,752,301,2,502,4.53E+18,0.1064137,4025,55350,290,,
1.24E+18,218.7234358,-0.637593131,18.7802,17.39337,16.59262,16.14241,15.87195,752,301,2,502,3.46E+17,0.137272,307,51663,302,,
1.24E+18,218.7731838,-0.68798038,19.13739,17.97111,17.36914,16.99072,16.7819,752,301,2,502,3.45E+17,0.10744,306,51637,14,,
1.24E+18,218.773441,-0.760035997,19.46136,17.50455,16.56508,16.1375,15.81092,752,301,2,502,3.45E+17,0.08127476,306,51637,10,,
1.24E+18,219.0805886,-0.702244612,19.48291,18.27766,17.56477,17.05985,16.80901,752,301,2,504,3.46E+17,0.1060646,307,51663,245,,
1.24E+18,219.1185889,-0.644499939,18.72055,18.56089,18.44526,18.26687,18.04005,752,301,2,505,3.45E+17,2.050211,306,51637,16,,
1.24E+18,219.1236303,-0.755380315,16.47707,15.33635,15.38464,15.45339,15.5344,752,301,2,505,3.46E+17,-0.000364328,307,51663,253,,
1.24E+18,219.1469496,-0.764693597,18.82215,17.78672,17.26291,16.88925,16.68503,752,301,2,505,3.45E+17,0.1063798,306,51637,11,,
1.24E+18,219.1974672,-0.759504418,18.50526,17.29201,16.80853,16.55174,16.35663,752,301,2,505,3.45E+17,0.03776548,306,51637,18,,
1.24E+18,219.2423208,-0.701896752,19.02089,18.1265,17.90162,17.81038,17.84084,752,301,2,506,1.03E+18,0.000406841,919,52409,536,,
1.24E+18,219.4649552,-0.672429378,19.2626,17.31194,16.36349,15.92239,15.56681,752,301,2,507,3.46E+17,0.08126968,307,51663,182,,
1.24E+18,219.5492579,-0.757294516,17.9763,17.08,16.7816,16.66504,16.64398,752,301,2,508,4.53E+18,-2.75E-05,4025,55350,38,,
1.24E+18,219.6050047,-0.678387636,18.9988,17.60707,16.87988,16.47918,16.26476,752,301,2,508,3.46E+17,0.07226308,307,51663,173,,
1.24E+18,219.6605835,-0.786167116,18.84921,17.92129,17.39355,17.08499,16.92047,752,301,2,508,3.46E+17,0.1940485,307,51663,134,,
1.24E+18,219.818739,-0.775315531,18.83069,18.54494,18.64672,18.51965,18.56865,752,301,2,509,3.46E+17,0.5896969,307,51663,91,,
1.24E+18,219.9583455,-0.718152099,14.87345,13.67899,13.528,13.65715,14.42121,752,301,2,510,4.53E+18,0.005896059,4026,55325,750,,
